HW_unique_ID,HW_2014_ORG_ID,CWNS_2016_ID,CWNS_2022_ID,new since 2014,closed since 2014,Latitude,Longitude,Facility_Name,HW POP 2014,EPA POP 2016,EPA POP 2022,EPA Treated POP 2022,EPA POP TYPE 2022
,nan,nan,6005143001,Y,,37.409829,-120.750647,DELHI STP,,,6750.0,6750.0,Receiving Collection
,nan,nan,37000000114,Y,,35.185594,-81.401138,KINGS MTN WWTF (Dixon Branch),,,0.0,0.0,Receiving Collection
,nan,nan,12000144001,Y,,30.510032,-86.508944,VALPARAISO COLL SYS,,,4752.0,0.0,Receiving Collection
,nan,nan,48000005007,Y,,29.6625,-98.073888,GBRA - Stein Falls WRF ,,,14297.0,14297.0,Receiving Collection
,nan,nan,13000000531,Y,,31.833087,-83.737621,Arabi,,,0.0,0.0,Receiving Collection
,nan,nan,54000000072,Y,,39.607275,-78.22403,MORGAN CO SEWER,,,17800.0,17800.0,Receiving Collection
,nan,nan,12000000070,Y,,30.159889,-81.502861,JEA Greenland WRF,,,29944.0,29944.0,Receiving Collection
,nan,nan,48009075001,Y,,31.269931,-98.945875,Richland Springs WWTP,,,350.0,350.0,Receiving Collection
,nan,nan,51000000142,Y,,37.984788,-78.270288,Fluvanna Correctional Center for Women,,,382.0,382.0,Receiving Collection
,nan,nan,27000000149,Y,,44.30052286,-92.66660216,North Zumbro Sanitary District,,,0.0,0.0,Receiving Collection
,nan,nan,17009414001,Y,,39.5646,-90.6445,MILTON STP,,,347.0,347.0,Receiving Collection
,nan,nan,12000000090,Y,,29.155914,-82.091464,Cedar Hills WWTF,,,185.0,185.0,Receiving Collection
,nan,nan,13000000618,Y,,34.303571,-84.063576,Hampton Creek WRF,,,3600.0,3600.0,Receiving Collection
,nan,nan,27009908001,Y,,43.5033,-92.9417,LYLE WWTP,,,522.0,522.0,Receiving Collection
,nan,nan,27003107001,Y,,43.93709262,-93.94837522,MAPLETON WWTP,,,1710.0,1710.0,Receiving Collection
,nan,nan,27003316001,Y,,43.6308,-96.113,MAGNOLIA WWTP,,,196.0,196.0,Receiving Collection
,nan,nan,27000240001,Y,,45.4273,-93.5803,ZIMMERMAN WWTP,,,6189.0,6189.0,Receiving Collection
,nan,nan,27003905001,Y,,45.3003,-94.3886,WATKINS WWTP,,,1354.0,1354.0,Receiving Collection
,nan,nan,27007701001,Y,,48.76800655,-94.9439976,WILLIAMS WWTP,,,302.0,302.0,Receiving Collection
,nan,nan,27088000001,Y,,44.1535,-92.8983,WEST CONCORD WWTF,,,861.0,861.0,Receiving Collection
,nan,nan,13000000532,Y,,34.71585,-83.725,Unicoi State Park LAS,,,1.0,1.0,Receiving Collection
,nan,nan,8000218001,Y,,37.342861,-108.302164,MANCOS WWTP,,,1196.0,1196.0,Receiving Collection
,nan,nan,48000000123,Y,,27.6475,-98.0814,New Unnamed Jim Wells Co FWSD # 1 WWTP,,,0.0,0.0,Receiving Collection
,nan,nan,13000000621,Y,,34.170198,-84.125748,Eastside AWRF Lake Lanier Discharge Facility,,,0.0,0.0,Receiving Collection
,nan,nan,8000229001,Y,,37.0629,-106.0047,ANTONITO WWTP,,,644.0,644.0,Receiving Collection
,nan,nan,51000000140,Y,,39.037509,-78.159239,Crooked Run WWTP,,,2000.0,2000.0,Receiving Collection
,nan,nan,13000000612,Y,,34.15396,-84.21341,Fowler WRF,,,62400.0,60528.0,Receiving Collection
,nan,nan,27003414001,Y,,44.53311844,-94.49808703,GIBBON WWTP,,,784.0,784.0,Receiving Collection
,nan,nan,27000230001,Y,,43.56399686,-93.28394811,GLENVILLE WWTP,,,568.0,568.0,Receiving Collection
,nan,nan,55000000152,Y,,42.524559,-88.169835,"Salem Lakes, Village of",,,11877.0,11877.0,Receiving Collection
,nan,nan,27004401001,Y,,43.7692,-94.1852,WINNEBAGO WWTP,,,1742.0,1742.0,Receiving Collection
,nan,nan,55000000198,Y,,45.512349,-90.719809,Flambeau Correctional Center Wastewater,,,100.0,100.0,Receiving Collection
,nan,nan,53001510001,Y,,47.71,-118.935,ALMIRA S/T FACILITY,,,309.0,309.0,Receiving Collection
,nan,nan,13000000517,Y,,31.044177,-81.421708,Jekyll Island,,,2300.0,2300.0,Receiving Collection
,nan,nan,27000318001,Y,,45.3038,-93.749,BIG LAKE WWTF,,,11686.0,11686.0,Receiving Collection
,nan,nan,53001360001,Y,,46.1395,-118.1526,WAITSBURG STP,,,1385.0,1385.0,Receiving Collection
,nan,nan,48000000127,Y,,30.419384,-97.604747,Central WWTP,,,61737.0,61737.0,Receiving Collection
,nan,nan,12000000063,Y,,26.487129,-80.168824,Palm Beach County Southern Region Water Reclamation Facility,,,223178.0,223178.0,Receiving Collection
,nan,nan,27002117001,Y,,46.27046504,-95.86765433,UNDERWOOD WWTP,,,356.0,356.0,Receiving Collection
,nan,nan,55000000199,Y,,43.6193,-88.90369,Fox Lake Correctional Institution Wastewater,,,1800.0,1800.0,Receiving Collection
,nan,nan,53000000110,Y,,48.011917,-122.519149,Main Street Sewer District,,,176.0,176.0,Receiving Collection
,nan,nan,27001404001,Y,,45.97924022,-95.29434185,CARLOS WWTP,,,497.0,497.0,Receiving Collection
,nan,nan,27009301001,Y,,44.04111277,-92.97232146,CLAREMONT WWTF,,,513.0,513.0,Receiving Collection
,nan,nan,37002807001,Y,,35.910603,-75.67297,STUMPY POINT W&S DIST. WWTP,,,2144.0,2144.0,Receiving Collection
,nan,nan,39000000177,Y,,40.048611,-81.555833,Coventry Estates WWTP,,,700.0,700.0,Receiving Collection
,nan,nan,39000000178,Y,,39.11601,-84.36489,Village of Newtown Moundview Park WWTP,,,200.0,200.0,Receiving Collection
,nan,nan,17005806001,Y,,42.2567,-90.284,HANOVER STP,,,863.0,863.0,Receiving Collection
,nan,nan,55000000151,Y,,45.031283,-89.660586,"Maine, Village of",,,2607.0,2607.0,Receiving Collection
,nan,nan,37000811001,Y,,36.180528,-77.22084,KELFORD WWTP,,,323.0,323.0,Receiving Collection
,nan,nan,13000999010,Y,,33.882295,-84.776605,Coppermine Road WPCP,,,9750.0,9750.0,Receiving Collection
,nan,nan,27005119001,Y,,46.1873,-92.9078,FINLAYSON WWTP,,,295.0,295.0,Receiving Collection
,nan,nan,39000000175,Y,,40.67034,-82.84357,Morrow County Iberia Collection and WWTP,,,0.0,0.0,Receiving Collection
,nan,nan,48000000132,Y,,33.048421,-102.406944,Wellman WWTP,,,225.0,225.0,Receiving Collection
,nan,nan,27007514001,Y,,44.26833586,-92.54925264,MAZEPPA WWTP,,,874.0,874.0,Receiving Collection
,nan,nan,48007646001,Y,,30.084,-95.3858,Harris Co WCID #92 WWTP,,,4737.0,4737.0,Receiving Collection
,nan,nan,56000053001,Y,,43.242702,-108.678775,PAVILLION LAGOON,,,236.0,236.0,Receiving Collection
,nan,nan,13000000530,Y,,30.820649,-82.02431,Folkston WPCP Wetlands,,,5940.0,5940.0,Receiving Collection
,nan,nan,12000000069,Y,,30.422931,-81.618422,District II WRF,,,74861.0,74861.0,Receiving Collection
,nan,nan,36001021005,Y,,40.887107,-72.391919,"Southampton, (V) WWTP & Collection",,,0.0,0.0,Receiving Collection
,nan,nan,36000000459,Y,,43.4195244,-75.211305,Forestport (T) Deer Spring Park (Kayuta Lake) WWTP,,,0.0,0.0,Receiving Collection
,nan,nan,13000000528,Y,,32.353787,-81.46749,Guyton WWTP,,,2289.0,2289.0,Receiving Collection
,nan,nan,27000000134,Y,,45.206177,-93.611769,MCES Crow River WWTP,,,0.0,0.0,Receiving Collection
,nan,nan,54000000081,Y,,39.262537,-81.056703,ELLENSBORO WWTP,,,920.0,920.0,Receiving Collection
,nan,nan,9000000043,Y,,41.71599,-72.19466,"WINDHAM, TOWN OF",,,24362.0,24362.0,Receiving Collection
,nan,nan,36000000458,Y,,43.5920489,-75.109904,Forestport (T) Otter Lake WWTP,,,0.0,0.0,Receiving Collection
,nan,nan,4000000144,Y,,33.27767,-111.58371,Queen Creek Meridian Gravel Pit WRP,,,0.0,0.0,Receiving Collection
,nan,nan,29000000110,Y,,38.967494,-92.197996,BCRSD American Outdoor Brands WWTF,,,65.0,65.0,Receiving Collection
,nan,nan,27044000029,Y,,47.84,-93.6428,EFFIE WWTF,,,109.0,109.0,Receiving Collection
,nan,nan,8000020001,Y,,38.138281,-108.293154,NORWOOD WWTP,,,534.0,534.0,Receiving Collection
,nan,nan,17000000097,Y,,39.915003,-88.272057,"Pesotum, Village of",,,0.0,0.0,Receiving Collection
,nan,nan,13000000624,Y,,34.13697,-83.883297,Spout Springs WRF,,,29007.0,29007.0,Receiving Collection
,nan,nan,48005075002,Y,,31.93473,-95.20214,Double Creek WWTP,,,14790.0,14790.0,Receiving Collection
,nan,nan,39000000164,Y,,39.486091,-83.938215,Clinton County I-71/SR 73 interchange area WWTP and collection system,,,0.0,0.0,Receiving Collection
,nan,nan,27008904001,Y,,45.92677289,-94.4356914,SOBIESKI WWTP,,,221.0,221.0,Receiving Collection
,nan,nan,8209000074,Y,,40.9797,-102.255,"Julesburg, Town of",,,1310.0,1310.0,Receiving Collection
,nan,nan,12000000053,Y,,26.694556,-80.689613,Western Region WWTF,,,22000.0,22000.0,Receiving Collection
,nan,nan,13000000574,Y,,33.04321,-84.128226,James A King WWTF,,,7068.0,7068.0,Receiving Collection
,nan,nan,13000000596,Y,,34.746761,-84.941826,Dalton (Riverbend LAS),,,31919.0,31919.0,Receiving Collection
,nan,nan,8209000052,Y,,39.27675,-106.327889,Mountain View Village WSD,,,1000.0,1000.0,Receiving Collection
,nan,nan,27003112001,Y,,48.1094,-96.198,THIEF RIVER FALLS WWTP,,,8749.0,8749.0,Receiving Collection
,nan,nan,12000000088,Y,,29.359362,-81.73562,Salt Springs WWTF,,,584.0,584.0,Receiving Collection
,nan,nan,27000000135,Y,,47.83531911,-95.87991985,Oklee WWTP,,,435.0,435.0,Receiving Collection
,nan,nan,13000000573,Y,,34.412136,-84.133065,Dawsonville Flat Creek WWTP,,,0.0,0.0,Receiving Collection
,nan,nan,6000000215,Y,,33.9109629,-117.289995,Western Water Recycling Facility,,,22500.0,22500.0,Receiving Collection
,nan,nan,27000193001,Y,,45.84704494,-92.9631863,PINE CITY WWTP,,,3187.0,3187.0,Receiving Collection
,nan,nan,12000000089,Y,,29.203621,-82.175412,Golden Holiday WWTF,,,25.0,25.0,Receiving Collection
,nan,nan,12000000057,Y,,28.126655,-81.459364,TWA - Walnut Drive WRF,,,5000.0,5000.0,Receiving Collection
,nan,nan,12000000058,Y,,28.064833,-81.511881,TWA - Lake Marion,,,11000.0,11000.0,Receiving Collection
,nan,nan,48000000162,Y,,29.661819,-94.896892,Beach City Bayridge WWTP,,,630.0,630.0,Receiving Collection
,nan,nan,8000308001,Y,,39.30098,-102.86966,SEIBERT WWTP,,,172.0,172.0,Receiving Collection
,nan,nan,13000000667,Y,,34.88325,-84.957111,Whitfield Mountain View Acres WPCP,,,343.0,343.0,Receiving Collection
,nan,nan,9000000051,Y,,41.443476,-71.881263,"NORTH STONINGTON, TOWN OF - WASTEWATER",,,0.0,0.0,Receiving Collection
,nan,nan,17007514001,Y,,38.1265,-89.6905,"SPARTA, SOUTHEAST STP",,,4315.0,4315.0,Receiving Collection
,nan,nan,21000000011,Y,,38.55163,-82.7782,Greenup Joint Sewer Agency,,,2384.0,2384.0,Receiving Collection
,nan,nan,18004833001,Y,,38.811356,-87.251701,EDWARDSPORT,,,286.0,286.0,Receiving Collection
,nan,nan,17005502001,Y,,37.9497,-88.8367,HANAFORD STP,,,299.0,299.0,Receiving Collection
,nan,nan,23000000032,Y,,44.187635,-69.074525,Rockport WWTP,,,0.0,0.0,Receiving Collection
,nan,nan,8201200095,Y,,38.955833,-105.134444,Teller County Wastewater Utility,,,300.0,300.0,Receiving Collection
,nan,nan,27000000180,Y,,45.43201452,-94.64775102,Roscoe WWTP,,,131.0,131.0,Receiving Collection
,nan,nan,27000000182,Y,,44.194822,-92.47023,Zumbro Twp - Ryan Bay,,,0.0,0.0,Receiving Collection
,nan,nan,22000000202,Y,,30.032981,-90.590643,St. John the Baptist Parish - Central WWTP,,,1785.0,1785.0,Receiving Collection
,nan,nan,37000000145,Y,,36.504393,-76.766281,Gates County WWTP ,,,5.0,5.0,Receiving Collection
,nan,nan,35000000123,Y,,35.171844,-107.892179,"Milan, Village of WWTP",,,0.0,0.0,Receiving Collection
,nan,nan,21000018002,Y,,38.4317,-82.7069,BOYD CO SANITATION DISTRICT #4,,,11140.0,0.0,Receiving Collection
,nan,nan,25000510002,Y,,41.7601,-70.0828,Brewster Sewerage Collection System and WWTF*,,,0.0,0.0,Receiving Collection
,nan,nan,30000000020,Y,,47.386263,-114.794769,Paradise Wastewater,,,0.0,0.0,Receiving Collection
,nan,nan,17003101001,Y,,39.1497,-90.6017,HARDIN STP,,,1194.0,1194.0,Receiving Collection
,nan,nan,8000165001,Y,,38.05096652,-102.1231571,HOLLY WWTP,,,838.0,838.0,Receiving Collection
,nan,nan,37009005001,Y,,34.9798,-80.3682,MARSHVILLE WWTP,,,2738.0,0.0,Receiving Collection
,nan,nan,12000000099,Y,,27.050985,-82.243867,City of North Port WWTP,,,47596.0,47596.0,Receiving Collection
,nan,nan,48000000404,Y,,29.991966,-95.405026,Harris Co MUD #36 - FWSD 51 replacement,,,0.0,0.0,Receiving Collection
,nan,nan,48000000405,Y,,30.396271,-97.928352,Flintrock WWTP,,,2000.0,2000.0,Receiving Collection
,nan,nan,30000000014,Y,,48.502778,-110.961389,Chester WWTP,,,847.0,847.0,Receiving Collection
,nan,nan,37007104002,Y,,34.329963,-77.987431,Melinda B Kroerzer WWTP,,,64152.0,64152.0,Receiving Collection
,nan,nan,53000000116,Y,,48.5616,-122.43566, Edison WWTF,,,288.0,288.0,Receiving Collection
,nan,nan,17000050001,Y,,39.7964,-88.4637,ATWOOD STP,,,1226.0,1226.0,Receiving Collection
,nan,nan,37009611001,Y,,35.401504,-77.957954,SOUTHERN WAYNE SANT. DIST.,,,321.0,0.0,Receiving Collection
,nan,nan,47000000016,Y,,36.0253,-84.4208,Morgan County - Coalfield School,,,6362.0,6362.0,Receiving Collection
,nan,nan,17005612001,Y,,37.843,-88.6146,GALATIA STP,,,1038.0,1038.0,Receiving Collection
,nan,nan,21000157002,Y,,38.708611,-84.049444,Augusta Regional Sewer Authority,,,2058.0,2058.0,Receiving Collection
,nan,nan,1000000162,Y,,34.777,-87.226,Lucy's Branch-WWTP,,,100.0,100.0,Receiving Collection
,nan,nan,13000000718,Y,,33.424782,-84.874271,Sargent WPCP (Coweta County) - Old,,,260.0,260.0,Receiving Collection
,nan,nan,13000000719,Y,,33.422837,-84.858798,Arnco WPCP (Coweta County),,,841.0,841.0,Receiving Collection
,nan,nan,1000000167,Y,,31.891694,-88.312833,Gilbertown,,,727.0,727.0,Receiving Collection
,nan,nan,13000000722,Y,,33.424782,-84.874271,Sargent Arnco WPCP  (Coweta County),,,0.0,0.0,Receiving Collection
,nan,nan,17000336001,Y,,41.4583,-90.165,HILLSDALE STP,,,772.0,772.0,Receiving Collection
,nan,nan,13000000693,Y,,32.194049,-84.136429,Andersonville,,,234.0,234.0,Receiving Collection
,nan,nan,13000000696,Y,,34.254291,-83.454211,Banks County Industrial Park WPCP,,,700.0,700.0,Receiving Collection
,nan,nan,1000000165,Y,,34.009722,-87.844167,Guin Commercial/Industrial Site-WWTP,,,1.0,1.0,Receiving Collection
,nan,nan,13000000729,Y,,33.270915,-84.509926,Southeast Coweta WWTP,,,0.0,0.0,Receiving Collection
,nan,nan,13000000641,Y,,32.30985,-84.78894,Chattahoochee County Industrial Park LAS,,,0.0,0.0,Receiving Collection
,nan,nan,38000050001,Y,,48.78756,-99.24069,ROCK LAKE WASTEWATER,,,117.0,117.0,Receiving Collection
,nan,nan,36000000620,Y,,43.406772095,-74.5526969,Arietta (T) Sewers and WWTP,,,0.0,0.0,Receiving Collection
,nan,nan,1000000168,Y,,30.47946,-88.38495,Grand Bay-WWTP,,,240.0,240.0,Receiving Collection
,nan,nan,39000000211,Y,,39.273886,-84.660404,MSD Fort Scott Drainage Basin,,,1190.0,1190.0,Receiving Collection
,nan,nan,39000000212,Y,,39.28728,-84.57937,MSD Mayflower Estates Drainage Basin,,,443.0,443.0,Receiving Collection
,nan,nan,48007080001,Y,,30.030319,-95.246925,Forest Cove WWTP,,,6019.0,6019.0,Receiving Collection
,nan,nan,48007632001,Y,,30.04514,-95.1908,Kingwood Central WWTP,,,42041.0,42041.0,Receiving Collection
,nan,nan,1000000166,Y,,34.018611,-86.859833,Dodge City-Lagoon,,,562.0,562.0,Receiving Collection
,nan,nan,39000000214,Y,,41.022155,-83.921959,Gilboa WWTP & Collection System,,,0.0,0.0,Receiving Collection
,nan,nan,48007039102,Y,,29.929404,-95.283013,Northbelt Regional WWTP,,,23382.0,23382.0,Receiving Collection
,nan,nan,48007039024,Y,,29.598594,-95.207773,Sagemont WWTP,,,28244.0,28244.0,Receiving Collection
,nan,nan,48007039108,Y,,29.954389,-95.531861,Willowbrook Regional WWTP,,,8841.0,8841.0,Receiving Collection
,nan,nan,48000000407,Y,,29.850528,-95.229807,Tidwell Timbers WWTP,,,9760.0,9760.0,Receiving Collection
,nan,nan,48000000408,Y,,29.971665,-95.165237,West Lake Houston WWTP,,,6000.0,6000.0,Receiving Collection
,nan,nan,34007280001,Y,,40.08322266,-74.71814774,Mansfield Township (Burlington) - CS/STP,,,8529.0,8529.0,Receiving Collection
,nan,nan,48007039094,Y,,29.789312,-95.669279,Park Ten MUD WWTP,,,5788.0,5788.0,Receiving Collection
,nan,nan,48007039043,Y,,29.76522,-95.56275,West District WWTP,,,50000.0,50000.0,Receiving Collection
,nan,nan,1000000157,Y,,34.209642,-87.178995,Town of Addison-Lagoon & Spray Field,,,862.0,862.0,Receiving Collection
,nan,nan,12000000103,Y,,27.384248,-80.375826,Fort Pierce Mainland WRF,,,0.0,0.0,Receiving Collection
,nan,nan,38000119001,Y,,47.55773,-98.33688,BINFORD WASTEWATER,,,211.0,211.0,Receiving Collection
,nan,nan,17000294001,Y,,39.3233,-89.5775,RAYMOND WWTP,,,931.0,931.0,Receiving Collection
,nan,nan,17001005001,Y,,40.1117,-91.0383,GOLDEN STP,,,501.0,501.0,Receiving Collection
,nan,nan,17001017001,Y,,42.3733,-88.2695,Johnsburg WWTP,,,5974.0,5974.0,Receiving Collection
,nan,nan,17003301001,Y,,39.1128,-87.6583,HUTSONVILLE STP,,,702.0,702.0,Receiving Collection
,nan,nan,17003609001,Y,,41.1938,-88.3014,GARDNER STP,,,1215.0,1215.0,Receiving Collection
,nan,nan,17003714001,Y,,39.225,-88.9806,HERRICK STP,,,499.0,499.0,Receiving Collection
,nan,nan,17006502001,Y,,37.8817,-89.0633,ZEIGLER STP,,,1842.0,1842.0,Receiving Collection
,nan,nan,17009313001,Y,,39.7099,-88.8033,DALTON CITY STP,,,450.0,450.0,Receiving Collection
,nan,nan,48001204001,Y,,27.680611,-97.739361,DRISCOLL STP,,,744.0,744.0,Receiving Collection
,nan,nan,42000000074,Y,,41.78276,-75.68545,Harford Twp STP,,,1341.0,1341.0,Receiving Collection
,nan,nan,21000708001,Y,,37.31615,-83.973056,ANNVILLE STP,,,831.0,831.0,Receiving Collection
,nan,nan,42000000098,Y,,40.55146,-80.02938,MCCANDLESS TWP - LONGVUE #2 STP,,,620.0,620.0,Receiving Collection
,nan,nan,12000000068,Y,,30.330603,-81.601165,Monterey WRF,,,26950.0,26950.0,Receiving Collection
,nan,nan,27005408001,Y,,43.79,-91.8283,PETERSON WWTP,,,234.0,234.0,Receiving Collection
,nan,nan,27007105001,Y,,46.48465278,-92.88904643,KETTLE RIVER WWTP,,,614.0,614.0,Receiving Collection
,nan,nan,27007119001,Y,,44.19138188,-96.09319038,RUTHTON WWTP,,,226.0,226.0,Receiving Collection
,nan,nan,27009707001,Y,,44.4768,-93.9052,LE SUEUR WWTP,,,5615.0,5615.0,Receiving Collection
,nan,nan,36000000348,Y,,41.2434304,-73.68138,Bedford (T) Bedford Lake WWTP,,,230.0,230.0,Receiving Collection
,nan,nan,22003420001,Y,,32.08146,-92.48363,SIKES LAGOON,,,123.0,123.0,Receiving Collection
,nan,nan,27000000138,Y,,44.50766325,-95.40578566,Vesta WWTP,,,276.0,276.0,Receiving Collection
,nan,nan,27000187001,Y,,48.87334169,-95.72448151,ROSEAU WWTP,,,2722.0,2722.0,Receiving Collection
,nan,nan,27000234001,Y,,45.4525,-96.421,CLINTON WWTF,,,386.0,386.0,Receiving Collection
,nan,nan,27000242001,Y,,45.0279,-95.7957,WATSON WWTP,,,193.0,193.0,Receiving Collection
,nan,nan,27000341001,Y,,45.6857,-92.966,RUSH CITY WWTP,,,3228.0,3228.0,Receiving Collection
,nan,nan,8000117101,Y,,37.2558,-107.1036,Pagosa Area WSD,,,12577.0,12577.0,Receiving Collection
,nan,nan,22000000203,Y,,30.03774,-90.542877,St. John the Baptist Parish - Tigerville WWTP,,,600.0,600.0,Receiving Collection
,nan,nan,40000314001,Y,,34.3199,-96.166,ATOKA CO. #2 (TUSHKA) WWT,,,364.0,0.0,Receiving Collection
,nan,nan,1000000169,Y,,32.1575,-86.6769,Mosses W&S-WWTP,,,814.0,814.0,Receiving Collection
,nan,nan,37000000131,Y,,34.836111,-79.369167,Scotland County- Wagram WWTP,,,0.0,0.0,Receiving Collection
,nan,nan,13000000635,Y,,33.202966,-84.857025,Grantville WPCP,,,0.0,0.0,Receiving Collection
,nan,nan,48000000403,Y,,29.527304,-98.111036,Santa Clara Creek WWTP No. 1,,,40920.0,40920.0,Receiving Collection
,nan,nan,54000000093,Y,,39.275036,-80.731193,DODDRIDGE CO SEWER,,,500.0,500.0,Receiving Collection
,nan,nan,38000054001,Y,,48.075668,-97.17677,MANVEL WASTEWATER,,,416.0,416.0,Receiving Collection
,nan,nan,53001600001,Y,,46.203987,-123.387301,CATHLAMET S/T FACILITY,,,647.0,647.0,Receiving Collection
,nan,nan,36005179001,Y,,43.749,-73.457,Putnam (T) STP and Sewers,,,627.0,627.0,Receiving Collection
,nan,nan,54000000089,Y,,39.558375,-81.00793,TYLER CO SEWER,,,810.0,810.0,Receiving Collection
,nan,nan,13000000651,Y,,32.09173,-83.809565,Vienna South WPCP LAS,,,3069.0,3069.0,Receiving Collection
,nan,nan,12000000110,Y,,29.385721,-81.084656,VC/Pelican Dunes WWTF,,,739.0,739.0,Receiving Collection
,nan,nan,12000000111,Y,,29.364902,-81.504197,VC/New Hope WWTF,,,591.0,591.0,Receiving Collection
,nan,nan,17000718001,Y,,41.8642,-88.1906,WEST CHICAGO STP,,,26594.0,26594.0,Receiving Collection
,nan,nan,22000000064,Y,,31.34222,-92.3563,Pellon St. WWTP,,,1500.0,1500.0,Receiving Collection
,nan,nan,22003097001,Y,,30.7716,-92.4235,PINE PRAIRIE PONDS,,,938.0,938.0,Receiving Collection
,nan,nan,8000190001,Y,,40.002053,-105.059351,LAFAYETTE STP,,,30377.0,30377.0,Receiving Collection
,nan,nan,36009082005,Y,,42.962,-78.61631,Erie (C) SD#5 Clarence Research Park STP,,,167.0,167.0,Receiving Collection
,nan,nan,13000000654,Y,,33.733051,-83.841177,Walnut Grove LAS,,,751.0,751.0,Receiving Collection
,nan,nan,13000000656,Y,,32.85349,-83.258452,McIntyre WPCP,,,0.0,0.0,Receiving Collection
,nan,nan,13000000663,Y,,32.1978,-83.75,Pinehurst WPCP,,,1645.0,1645.0,Receiving Collection
,nan,nan,8000046001,Y,,40.4839,-105.0311,SOUTH FORT COLLINS WWTP,,,14153.0,14153.0,Receiving Collection
,nan,nan,54002038001,Y,,38.4332,-81.7408,UNION PSD - ROCKY FORK WWTP,,,10600.0,10600.0,Receiving Collection
,nan,nan,27000000164,Y,,46.38615951,-92.84211323,Sturgeon Lake WWTP,,,820.0,820.0,Receiving Collection
,nan,nan,8000000252,Y,,38.686111,-108.997222,Southwest Mesa County Rural Services PID,,,120.0,120.0,Receiving Collection
,nan,nan,12000000124,Y,,30.589173,-87.262211,ECUA- Central WRF,,,112269.0,112269.0,Receiving Collection
,nan,nan,13000000703,Y,,32.513676,-84.122829,Taylor County BOC - Plant Laurel,,,95.0,95.0,Receiving Collection
,nan,nan,49000000102,Y,,41.298606,-111.806574,Powder Mountain Water and Sewer Improvement District,,,2275.0,2275.0,Receiving Collection
,nan,nan,30000000029,Y,,45.670204,-111.118469,RAE County W&S District,,,2000.0,2000.0,Receiving Collection
,nan,nan,29000000115,Y,,37.987921,-92.793023,Sunny Slope Country Club Drive WWTP,,,1348.0,1348.0,Receiving Collection
,nan,nan,17007104001,Y,,39.9482,-90.2182,VIRGINIA STP,,,1828.0,1828.0,Receiving Collection
,nan,nan,27000000179,Y,,46.281178,-96.315143,Foxhome WWTP,,,0.0,0.0,Receiving Collection
,nan,nan,35200900003,Y,,35.2347,-106.6181,"Corrales, Village of",,,8493.0,0.0,Receiving Collection
,nan,nan,30000090001,Y,,47.320905,-114.093533,ST. IGNATIUS WWTP,,,806.0,806.0,Receiving Collection
,nan,nan,55000000209,Y,,46.189579,-91.24065,"TELEMARK INTERVAL OWNERS ASSOCIATION, INC",,,500.0,500.0,Receiving Collection
,nan,nan,1000000171,Y,,33.491087,-86.71507,"Mountain Brook, City of- Senior High School",,,0.0,0.0,Receiving Collection
,nan,nan,27000000170,Y,,43.888567,-96.256945,Trosky WWTP,,,0.0,0.0,Receiving Collection
,nan,nan,13000000685,Y,,33.29835,-84.085857,Indian Creek WPCP,,,8243.0,8243.0,Receiving Collection
,nan,nan,35000000138,Y,,35.97231,-106.087933,"Santa Clara Pueblo, Four Corner's WWTF",,,0.0,0.0,Receiving Collection
,nan,nan,9000000060,Y,,41.98349,-72.49057,SOMERS WPCA,,,865.0,865.0,Receiving Collection
,nan,nan,22000950004,Y,,30.001491,-91.820329,Breaux Estates - Iberia Parish SD 1,,,123.0,123.0,Receiving Collection
,nan,nan,22003147001,Y,,30.076625,-92.684328,LAKE ARTHUR WWSS,,,3600.0,3600.0,Receiving Collection
,nan,nan,27000000181,Y,,45.799939,-95.085263,West Union WWTP,,,0.0,0.0,Receiving Collection
,nan,nan,23000000035,Y,,44.043472,-70.694861,Bridgton WWTF,,,468.0,468.0,Receiving Collection
,nan,nan,30000000023,Y,,48.55491,-110.422297,Hingham WWTP,,,131.0,131.0,Receiving Collection
,nan,nan,8000000285,Y,,39.06757977,-104.8483128,Triview MD WWTP,,,5649.0,5649.0,Receiving Collection
,nan,nan,1000000159,Y,,32.27499,-87.27336,Dellwood Estates Lagoon,,,165.0,165.0,Receiving Collection
,nan,nan,22000940001,Y,,31.7393,-93.0035,NATCHITOCHES STP,,,18039.0,18039.0,Receiving Collection
,nan,nan,22003303001,Y,,30.5469,-91.7515,KROTZ SPRINGS STP,,,1330.0,1330.0,Receiving Collection
,nan,nan,12000222015,Y,,29.554568,-81.259947,Palm Coast WWTP #3,,,0.0,0.0,Receiving Collection
,nan,nan,34005180003,Y,,39.23725124,-75.1692227,Downe Township - Fortescue Package Plant (STP) & CS,,,0.0,0.0,Receiving Collection
,nan,nan,27000000171,Y,,45.6916491,-93.03659614,Shorewood Park SD,,,63.0,63.0,Receiving Collection
,nan,nan,22000000054,Y,,31.101078,-92.072281,Tricia Park Collection System - Avoyelles Parish Police Jury,,,100.0,100.0,Receiving Collection
,nan,nan,34005501001,Y,,39.24114505,-74.81587878,Woodbine Borough - CS/STP,,,2410.0,0.0,Receiving Collection
,nan,nan,9000000065,Y,,41.276904,-72.517411,CLINTON WPCF - DOWNTOWN AREA,,,0.0,0.0,Receiving Collection
,nan,nan,13000000726,Y,,31.664522,-83.638841,Sycamore LAS,,,773.0,773.0,Receiving Collection
